 DBN,Don't edit Block occurance,BL,Status,BNL shipment,Shipping date,Comment,Sector,Fiber type,Fiber batch,Filling time (h),FF date,Filled by,Checked by,W powder,W bucket number,Mold number,Empty mold (g),Filled mold (g),W filling mass (g),fibers loaded by,W filling date,W filled by,Epoxy batch,Resin mass (g),Hardener mass (g),potting notes,Epoxy filling time (min),Epoxy filling date,Epoxy preparer,Delta Mach-Pot,Machining date,Machined by,L (in),BT (in),BB (in),BH (in),ST (in),SB (in),SH (in),Volume (mL),Measured by,Mass (g),Measured by,Density(g/mL),Tested on,# Fibers N,Good end,ABS N-W (%),# Fibers / # Holes (%),10-15(%),15-50(%),50-75(%),r75 (%),R,T1(BL) Fiber %,T2(BR) Fiber %,T3(TL) Fiber %,T4(TR) Fiber %, missing row?,13 connected holes?,FOM_N,FOM_I,Tested by,Tested on,Scintillation (mV),Calibration (mV),Ratio (Calibrated Twice),Tested by,Tested on,Natural Pictures,Tested by,Retouch,Density Result Checked?,Light Checked?,Natural Pictures checked?,Sector ID (SSBBR),LT M/D/YYYY,Days Mach-LT,Scint M/D/YYYY,Block Grade,De,Di,LT,LTQ,Vi,Sci,Pic,X,LT-all,DBN,S-left,S-right,column,row,relative W weight,Δ(L) [mm],Δ(BT) [mm],Δ(BB) [mm],Δ(BH) [mm],Δ(ST) [mm],Δ(SB) [mm],Δ(SH) [mm]
5173,203,17,7,51,6/22/2021,,39,SG47,58-C,0.42,4/26/2021,Erin,Alexis,HCS,HCS-91,8,1135,4940,3805,VM,6/8/2021,JL,11,110,25,d40g,2,6/8/2021,SA,7,6/15/2021,AW/LR,5.2260,2.0990,2.0270,2.1530,1.8630,1.7960,1.9870,345.9,AW,3218,AW,9.30,20210615,2657,W,1.4992,99.59,0.0376,0.8656,6.0595,7.0,0.152,99.2504,99.7001,99.5502,99.8501,N,N,,,Zander,20210615.2,221.884,131.92,1.682,Erin,20210615.1,20210615,Zander,,Mason,Mina,Mina,39A17,6/15/2021,0,6/15/2021,5a,5a,5a,5a,5a,5a,5a,1,1,5a,5173,3,9,A,17,1.02,0.0508,0.3556,0.0508,-0.381,-0.1778,-0.4826,-0.0508
5174,204,17,7,61,9/1/2021,needs patch,,SG47,39-B,1.00,4/26/2021,Nicholas,Alexis,HCS,HCS-84,8,1140,4975,3835,SA,5/27/2021,JL,11,110,25,d40g,3,5/27/2021,SA,91,8/26/2021,AW/LR,5.1940,2.0670,2.0180,2.1510,1.8520,1.8120,1.9810,341.5,AW,3154,AW,9.24,20210826,2625,W,1.6492,98.39,0.1905,2.7048,5.2952,8.2,0.176,98.051,98.6507,98.3508,98.5007,N,N,,,LucasT,20210827,114.765,87.9229,1.305,Mina,20210827.2,20210827.1,Erin,,Erin,Caroline,Caroline,,8/27/2021,1,8/27/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5174,,,,,1.028,-0.762,-0.4572,-0.1778,-0.4318,-0.4572,-0.0762,-0.2032
5175,205,17,7,66,10/6/2021,,,SG47,58-C,0.36,4/26/2021,Erin,Alina,HCS,HCS-131,7,1185,4930,3745,SA,9/28/2021,SA,12,110,25,d40g,2,9/28/2021,SA,3,10/1/2021,AW/LR,5.2240,2.0630,2.0260,2.1530,1.8510,1.8010,1.9860,343.7,AW,3128,AW,9.10,20211001,2646,W,0.8995,99.18,0.1134,0.4913,1.2850,1.9,0.104,100.3,97.6012,98.8006,100,N,N,,,Mina,20211001.2,142.113,96.8423,1.467,Vrishin,20211001.2,20211001,Mina,,Erin,Mina,Mina,,10/1/2021,0,10/1/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5175,,,,,1.004,0,-0.5588,0.0254,-0.381,-0.4826,-0.3556,-0.0762
5176,206,17,7,76,1/5/2022,,,SG47,58-C,3.00,4/26/2021,Nandini,Dhriti,HCS,HCS-144,7,1190,5015,3825,SA,12/10/2021,ET,15,110,25,d40g,2,12/11/2021,ET,4,12/15/2021,AW/LR,5.2220,2.0720,2.0190,2.1680,1.8500,1.8140,1.9850,345.4,AW,3120,AW,9.03,20211215,2628,W,1.8740,98.50,0.1522,1.7504,5.0609,7.0,0.167,99.4003,97.901,98.051,98.6507,N,N,,,LucasT,20211216.2,214.793,116.702,1.841,Mason,20211216.1,20211216,LucasT,,Erin,LucasT,LucasT,,12/16/2021,1,12/16/2021,5a,5a,5a,5a,5a,5a,5a,1,1,5a,5176,,,,,1.025,-0.0508,-0.3302,-0.1524,0,-0.508,-0.0254,-0.1016
5177,207,17,7,52,6/29/2021,,39,SG47,58-C,1.00,4/26/2021,Nicholas/Alexis,Suhani,HCS,HCS-92,6,1195,5170,3975,VM,6/11/2021,VM,11,110,25,d40g,2,6/11/2021,SA,11,6/22/2021,AW/LR,5.2250,2.0820,2.0140,2.1650,1.8700,1.8120,1.9900,346.7,AW,3252,AW,9.38,20210622,2656,W,1.3493,99.55,0.0753,1.4307,5.4593,7.0,0.150,99.2504,100,99.7001,99.2504,N,N,,,Mina,20210622.1,190.032,91.8586,2.069,Zander,20210622.2,20210622,Zander,,Erin,Erin,Mina,39C17,6/22/2021,0,6/22/2021,5a,5a,5a,5a,5a,5a,5a,1,1,5a,5177,3,9,C,17,1.065,0.0254,-0.0762,-0.2794,-0.0762,0,-0.0762,0.0254
5178,208,17,7,64,9/22/2021,,,SG47,58-C,0.75,4/26/2021,Alexis,Zander,HCS,HCS-127,7,1185,5045,3860,SA,9/8/2021,ET,12,110,25,d40g,2.5,9/8/2021,SA,6,9/14/2021,AW/LR,5.2190,2.0540,2.0160,2.1470,1.8460,1.8110,1.9900,342.5,AW,3134,AW,9.15,20210914,2646,W,5.5472,99.18,0.2268,1.2850,2.3810,3.9,0.123,100.9,97.1514,99.5502,99.1004,N,N,,,LucasT,20210915.3,155.901,90.9497,1.714,EricH,20210915,20210915.1,LucasT,,Erin,Erin,Erin,,9/15/2021,1,9/15/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5178,,,,,1.035,-0.127,-0.7874,-0.2286,-0.5334,-0.6096,-0.1016,0.0254
5179,209,17,7,62,9/8/2021,,,SG47,58-C,1.00,4/27/2021,Suhani,Dhriti,HCS,HCS-104,9,1140,4790,3650,SA,8/26/2021,ET,11,110,25,d40g,1.5,8/26/2021,SA,5,8/31/2021,AW/LR,5.2200,2.0730,2.0290,2.1570,1.8350,1.8050,1.9870,343.9,AW,2984,AW,8.68,20210831,2650,W,4.2353,99.33,0.1132,2.9811,8.4528,11.5,0.172,99.7001,98.6507,99.1004,99.8501,N,N,,,Erin,20210902.1,171.822,78.2551,2.196,Erin,20210902,20210902,Erin,,Erin,LucasT,EricH,,9/2/2021,2,9/2/2021,5c,5c,5b,5a,5a,5a,5a,1,1,5a,5179,,,,,0.978,-0.1016,-0.3048,0.1016,-0.2794,-0.889,-0.254,-0.0508
5180,210,17,7,61,9/1/2021,,,SG47,58-C,0.83,4/27/2021,Alina,Dhriti,HCS,HCS-104,6,1190,5060,3870,SA,8/23/2021,ET,12,110,25,d40g,1.5,8/23/2021,ET,4,8/27/2021,AW/LR,5.2300,2.0770,2.0140,2.1550,1.8580,1.7970,1.9900,344.8,AW,3048,AW,8.84,20210827,2646,W,1.4618,99.18,0.1512,1.1716,8.0877,9.4,0.157,100.15,98.2009,98.051,100.3,N,N,,,LucasT,20210830.3,158.123,105.286,1.502,Mason,20210831,20210827,Erin,,Caroline,Caroline,Caroline,,8/30/2021,3,8/31/2021,5a,5a,5a,5a,5a,5a,5a,1,1,5a,5180,,,,,1.037,0.1524,-0.2032,-0.2794,-0.3302,-0.3048,-0.4572,0.0254
5181,164,16,7,70,11/2/2021,,,SG47,54-C,1.00,4/27/2021,Suhani,Dhriti,HCS,HCS-135,6,1185,5130,3945,SA,10/21/2021,ET,12,110,25,d40g,1.5,10/21/2021,SA,5,10/26/2021,AW/LR,5.1790,2.0780,2.0270,2.1550,1.8560,1.8080,1.9890,342.4,AW,3126,AW,9.13,20211026,2656,W,1.8366,99.55,0.0377,0.3389,4.5934,5.0,0.128,101.649,98.051,99.5502,98.9505,N,N,,,LucasT,20211027,116.323,80.7857,1.440,Vrishin,20211027.1,20211027,LucasT,,Erin,EricH,Erin,,10/27/2021,1,10/27/2021,5a,5a,5a,5a,5a,5a,5a,1,1,5a,5181,,,,,1.058,0.0508,-0.1778,-0.0254,-0.4826,-0.2794,-0.1778,0
5182,165,16,7,60,8/25/2021,,,SG47,54-C,0.60,4/27/2021,Alina,Dhriti,HCS,HCS-103,7,1170,5045,3875,JL,8/17/2021,JL,12,110,25,d40g,2,8/17/2021,SA,6,8/23/2021,AW/LR,5.1780,2.0660,2.0170,2.1520,1.8590,1.8170,1.9910,341.7,AW,3126,AW,9.15,20210823,2655,W,0.2998,99.51,0.0377,2.6742,53.2957,56.0,0.120,99.4003,99.7001,99.2504,99.7001,N,N,,,Erin,20210824,129.23,89.3811,1.446,Mason,20210824.2,20210824,Erin,,Caroline,Mason,Mason,,8/24/2021,1,8/24/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5182,,,,,1.039,0.0254,-0.4826,-0.2794,-0.5588,-0.2032,0.0508,0.0508
5183,166,16,7,76,1/5/2022,,,SG47,54-C,1.00,4/27/2021,Suhani,Jerome,HCS,HCS-144,6,1190,4955,3765,SA,12/8/2021,SA,15,110,25,d40g,2,12/10/2021,ET,5,12/15/2021,AW/LR,5.1690,2.0820,2.0240,2.1540,1.8600,1.7990,1.9760,340.5,AW,3066,AW,9.01,20211215,2635,W,1.3493,98.76,0.1898,1.8975,4.8197,6.9,0.171,100,96.5517,98.9505,99.5502,N,N,,,LucasT,20211216.2,162.22,116.702,1.390,Mason,20211216.1,20211216,LucasT,,Erin,LucasT,LucasT,,12/16/2021,1,12/16/2021,5a,5a,5a,5a,5a,5a,5a,1,1,5a,5183,,,,,1.01,-0.2032,-0.0762,-0.1016,-0.508,-0.1778,-0.4064,-0.3302
5184,167,16,7,60,8/25/2021,,,SG47,54-C,0.75,4/27/2021,Alina,Suhani,HCS,HCS-99,7,1180,4925,3745,SA,7/22/2021,CC,11,110,25,d40g,2.5,7/22/2021,SA,28,8/19/2021,AW/LR,5.1620,2.0480,2.0200,2.1480,1.8400,1.7950,1.9930,338.1,AW,3118,AW,9.22,20210819,2570,W,0.4123,96.33,0.3113,2.3735,5.1362,7.8,0.168,96.8516,96.1019,94.9025,97.4513,N,N,,,Mason,20210819.1,142.837,108.491,1.317,Mason,20210824,20210819,Mason,,Caroline,Mina,Mina,,8/19/2021,0,8/24/2021,5c,5a,5b,5c,5b,5a,5a,1,1,5b,5184,,,,,1.005,-0.381,-0.9398,-0.2032,-0.6604,-0.6858,-0.508,0.1016
5185,168,16,7,56,7/27/2021,,46,SG47,54-C,2.00,4/27/2021,Nandini,Jerome,HCS,HCS-98,6,1140,4735,3595,SA,7/16/2021,CC,11,110,25,d40g,2,7/16/2021,SA,5,7/21/2021,AW/LR,5.1770,2.0610,2.0230,2.1490,1.8560,1.8290,1.9920,341.9,AW,3128,AW,9.15,20210721,2634,W,2.4737,98.73,0.1139,2.6576,5.4670,8.2,0.165,100,98.5007,99.1004,97.3013,N,N,,,Mason,20210722,177.814,122.498,1.452,Mina,20210722,20210722,Mason,,Adin,Mina,Adin,46A16,7/22/2021,1,7/22/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5185,4,6,A,16,0.964,0,-0.6096,-0.127,-0.635,-0.2794,0.3556,0.0762
5186,169,16,7,54,7/13/2021,,44,SG47,54-C,0.75,4/27/2021,Alina,Suhani,HCS,HCS-95,9,1135,4825,3690,CC,6/29/2021,JL,11,110,25,d40g,1.5,6/29/2021,SA,7,7/6/2021,AW/LR,5.1730,2.0800,2.0270,2.1430,1.8400,1.8000,1.9890,340.0,AW,3062,AW,9.01,20210706,2656,W,4.3478,99.55,0.0000,1.4684,4.6687,6.1,0.136,100.6,98.6507,99.1004,99.8501,N,N,,,Erin,20210707.2,111.677,78.406,1.424,Nicholas,20210707,20210708,Nicholas,,Erin,Mason,Mason,44A16,7/7/2021,1,7/7/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5186,4,4,A,16,0.99,-0.1016,-0.127,-0.0254,-0.7874,-0.6858,-0.381,0
5187,170,16,7,56,7/27/2021,,46,SG47,54-C,1.10,4/27/2021,Dhriti,Jerome,HCS,HCS-97,8,1140,4720,3580,SA,7/13/2021,GP,11,110,25,d40g,1.5,7/13/2021,SA,8,7/21/2021,AW/LR,5.1770,2.0720,2.0280,2.1590,1.8670,1.8220,1.9900,343.5,AW,3129,AW,9.11,20210721,2657,W,1.2369,99.59,0.0000,2.1829,5.8337,8.0,0.166,100.9,98.3508,99.2504,99.8501,N,N,,,Mason,20210722,221.784,122.498,1.811,Mina,20210722,20210722,Mason,,Adin,Mina,Adin,46B16,7/22/2021,1,7/22/2021,5a,5a,5a,5a,5a,5a,5a,1,1,5a,5187,4,6,B,16,0.96,0,-0.3302,0,-0.381,0,0.1778,0.0254
5188,171,16,7,60,8/25/2021,,,SG47,54-C,1.00,4/27/2021,Suhani,Jerome,HCS,HCS-103,8,1145,4945,3800,JL,8/12/2021,JL,12,110,25,d40g,2,8/13/2021,LR,6,8/19/2021,AW/LR,5.1800,2.0680,2.0180,2.1510,1.8540,1.8170,1.9900,341.6,AW,3120,AW,9.13,20210819,2623,W,1.6491,98.31,0.2669,1.4487,4.3462,6.1,0.159,98.6507,99.8501,98.6507,96.1019,N,N,,,Mason,20210819.1,145.982,108.491,1.346,Mason,20210824,20210819,Mason,,Caroline,Mina,Mina,,8/19/2021,0,8/24/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5188,,,,,1.019,0.0762,-0.4318,-0.254,-0.5842,-0.3302,0.0508,0.0254
5189,172,16,7,70,11/2/2021,,,SG47,54-C,1.00,4/27/2021,Suhani,Jerome,HCS,HCS-135,9,1140,4785,3645,SA,10/20/2021,SA,12,110,25,d40g,1.5,10/20/2021,ET,6,10/26/2021,AW/LR,5.1800,2.0870,2.0300,2.1580,1.8510,1.8090,1.9890,343.1,AW,3082,AW,8.98,20211026,2655,W,2.0989,99.51,0.0753,0.9416,5.8380,6.9,0.152,100.75,98.5007,99.4003,99.4003,N,N,,,LucasT,20211027,104.229,80.7857,1.290,Vrishin,20211027.1,20211027,LucasT,,Erin,EricH,Erin,,10/27/2021,1,10/27/2021,5a,5a,5a,5a,5a,5a,5a,1,1,5a,5189,,,,,0.978,0.0762,0.0508,0.0508,-0.4064,-0.4064,-0.1524,0
5190,173,16,7,74,12/8/2021,,,SG47,54-C,0.60,4/27/2021,Matthew,Alexis,HCS,HCS-141,6,1190,4970,3780,SA,11/17/2021,SA,13,110,25,d40g,3,11/17/2021,ET,16,12/3/2021,AW/LR,5.1670,2.0650,2.0050,2.1510,1.8280,1.7960,1.9860,337.7,AW,3098,AW,9.17,20211203,2644,W,1.0869,99.10,0.0000,0.5673,2.6853,3.3,0.133,100.75,97.901,98.8006,98.9505,N,N,,,Mina,20211203.1,145.027,89.9464,1.612,EricH,20211203,20211203,Mina,,Mina,Mina,Mina,,12/3/2021,0,12/3/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5190,,,,,1.014,-0.254,-0.508,-0.5842,-0.5842,-0.9906,-0.4826,-0.0762
5191,174,16,7,57,8/4/2021,,46,SG47,54-C,1.00,4/27/2021,Matthew,Mina,HCS,HCS-98,8,1145,4775,3630,SA,7/20/2021,CC,11,110,25,d40g,3.5,7/20/2021,SA,7,7/27/2021,AW/LR,5.1780,2.0540,2.0260,2.1530,1.8400,1.7990,1.9880,339.9,AW,3082,AW,9.07,20210727,2656,W,0.5997,99.55,0.0753,97.5527,2.1837,99.8,0.117,101.499,97.901,99.1004,99.7001,N,N,,,Nicholas,20210728.4,160.083,103.016,1.554,Nicholas,20210728.1,20210728,Nicholas,,Mason,Mason,Mason,46C16,7/28/2021,1,7/28/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5191,4,6,C,16,0.974,0.0254,-0.7874,-0.0508,-0.5334,-0.6858,-0.4064,-0.0254
5192,175,16,8,,10/22/2021,Died inMachining,,SG47,54-C,0.60,4/28/2021,Alina,Alexis,HCS,HCS-135,7,1190,4925,3735,SA,10/18/2021,SA,12,110,25,d40g,3,10/18/2021,ET,4,10/22/2021,LR,,,,,,,,0.0,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#NUM!,#NUM!,#NUM!,8,#DIV/0!,8,#N/A,#N/A,#N/A,#N/A,FALSE,FALSE,#N/A,5192,,,,,1.002,-131.4958,-52.959,-51.5112,-55.2196,-47.4218,-46.101,-50.5206
5193,176,16,7,58,8/11/2021,,47,SG47,54-C,0.75,4/28/2021,Shanay,Alexis,HCS,HCS-100,6,1185,4970,3785,SA,7/28/2021,JL,11,110,25,d40g,2,7/28/2021,SA,6,8/3/2021,AW/LR,5.1750,2.0850,2.0140,2.1550,1.8550,1.7930,1.9900,341.2,AW,3166,AW,9.28,20210803,2650,W,4.9850,99.33,0.1887,1.4717,4.6793,6.3,0.144,99.4003,98.8006,99.7001,99.4003,N,N,,,LucasT,20210804.1,140.093,93.4416,1.499,Mina,20210804,20210805,LucasT,,Erin,Erin,Adin,47C16,8/4/2021,1,8/4/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5193,4,7,C,16,1.015,-0.0508,0,-0.3556,-0.4826,-0.3048,-0.5588,0.0254
5194,177,16,7,74,12/8/2021,,,SG47,54-C,0.75,4/28/2021,Alina,Alexis,HCS,HCS-142,6,1185,5000,3815,SA,11/29/2021,ET,13,110,25,d40g,4.5,11/29/2021,ET,7,12/6/2021,AW/LR,5.1780,2.0700,2.0130,2.1400,1.8560,1.8010,1.9880,339.6,AW,3076,AW,9.06,20211206,2645,W,2.1364,99.14,0.0378,1.2098,3.6673,4.9,0.134,100,99.2504,98.8006,98.5007,N,N,,,Mina,20211206,165.516,139.105,1.190,Mina,20211206.1,20211206,Mina,,Caroline,Mina,Mina,,12/6/2021,0,12/6/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5194,,,,,1.023,0.0254,-0.381,-0.381,-0.8636,-0.2794,-0.3556,-0.0254
5195,178,16,7,69,10/27/2021,,,SG47,54-C,0.75,4/28/2021,Shanay,Alexis,HCS,HCS-134,6,1190,4890,3700,SA,10/15/2021,SA,12,110,25,d40g,1.5,10/15/2021,ET,5,10/20/2021,LR,5.1740,2.0860,2.0110,2.1530,1.8500,1.8040,1.9900,341.2,LR,3106,LR,9.10,20211020,2654,W,1.7617,99.48,0.0754,1.6579,5.8402,7.6,0.155,100.9,98.2009,99.5502,99.2504,N,N,,,LucasT,20211021.1,82.7679,46.8268,1.768,Nicholas,20211021,20211020,Mina,,Erin,Erin,Erin,,10/21/2021,1,10/21/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5195,,,,,0.992,-0.0762,0.0254,-0.4318,-0.5334,-0.4318,-0.2794,0.0254
5196,179,16,7,55,7/21/2021,,44,SG47,54-C,0.80,4/28/2021,Alina,Jerome,HCS,HCS-96,9,1140,4750,3610,CC,7/6/2021,GP,11,110,25,d40g,1.5,7/6/2021,SA,6,7/12/2021,AW/LR,5.1680,2.0630,2.0240,2.1450,1.8480,1.8020,1.9890,339.4,AW,3116,AW,9.18,20210712,2650,W,1.8365,99.33,0.0000,0.5283,3.5094,4.0,0.118,99.2504,98.8006,99.7001,99.5502,N,N,,,Erin,20210712,181.047,112.441,1.610,Erin,20210712.1,20210712,Erin,,Erin,Mina,Mina,44B16,7/12/2021,0,7/12/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5196,4,4,B,16,0.968,-0.2286,-0.5588,-0.1016,-0.7366,-0.4826,-0.3302,0
5197,180,16,7,51,6/22/2021,,40,SG47,54-C,0.80,4/28/2021,Shanay,Dhriti,HCS,HCS-91,9,1135,4845,3710,VM,6/9/2021,JL,11,110,25,d40g,1.5,6/9/2021,ET,6,6/15/2021,AW/LR,5.1760,2.0730,2.0020,2.1510,1.8670,1.7950,1.9880,340.3,AW,3132,AW,9.20,20210615,2660,W,2.2488,99.70,0.1504,1.3158,4.2857,5.8,0.153,101.199,98.2009,99.5502,99.8501,N,N,,,Zander,20210616,199.105,140.574,1.416,Mina,20210615,20210616,Zander,,Mason,Mina,Mina,40D16,6/16/2021,1,6/15/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5197,4,0,D,16,0.995,-0.0254,-0.3048,-0.6604,-0.5842,0,-0.508,-0.0254
5198,181,16,7,53,7/7/2021,,43,SG47,54-C,0.75,4/28/2021,Alexis,Matthew,HCS,HCS-93,7,1185,4915,3730,CC,6/16/2021,GP,11,110,25,d40g,1.5,6/16/2021,SA,12,6/28/2021,AW/LR,5.1340,2.0730,2.0290,2.1440,1.8340,1.7890,1.9880,336.5,AW,3126,AW,9.29,20210628,2650,W,0.3373,99.33,0.4151,99.5849,0.0000,100.0,0.120,99.8501,98.5007,100,98.9505,N,N,,,Erin,20210628.2,132.79,99.7255,1.332,Mina,20210628.1,20210629,Zander,,Adin,Mina,Erin,43D16,6/28/2021,0,6/28/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5198,4,3,D,16,1.001,-1.0922,-0.3048,0.0254,-0.762,-0.8382,-0.6604,-0.0254
5199,182,16,7,57,8/4/2021,,,SG47,56-C,0.75,4/28/2021,Alexis,Mina,HCS,HCS-99,6,1185,4910,3725,SA,7/21/2021,CC,11,110,25,d40g,2.5,7/21/2021,SA,6,7/27/2021,AW/LR,5.1760,2.0820,2.0230,2.1480,1.8570,1.7960,1.9920,341.3,AW,3166,AW,9.28,20210727,2649,W,1.0120,99.29,0.0378,1.5855,6.2288,7.9,0.147,99.8501,98.2009,99.1004,100,N,N,,,Nicholas,20210728.4,164.974,103.016,1.601,Nicholas,20210728.1,20210728,Nicholas,,Mason,Mason,Mason,,7/28/2021,1,7/28/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5199,,,,,0.999,-0.0254,-0.0762,-0.127,-0.6604,-0.254,-0.4826,0.0762
5200,183,16,7,54,7/13/2021,,43,SG47,56-C,0.75,4/28/2021,Alexis,Mina,HCS,HCS-95,6,1185,4875,3690,CC,6/28/2021,JL,11,110,25,d40g,1.5,6/28/2021,LR,8,7/6/2021,AW/LR,5.1800,2.0990,2.0360,2.1580,1.8500,1.7890,1.9850,342.7,AW,3114,AW,9.09,20210706,2654,W,1.8741,99.48,0.6782,97.1364,2.1477,100.0,0.165,101.199,97.901,99.7001,99.1004,N,N,,,Erin,20210706.1,139.479,107.855,1.293,Mina,20210706.1,20210707,Erin,,Erin,Mason,Mason,43C16,7/6/2021,0,7/6/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5200,4,3,C,16,0.99,0.0762,0.3556,0.2032,-0.4064,-0.4318,-0.6604,-0.1016
5201,184,16,7,62,9/8/2021,,,SG47,56-C,1.00,4/28/2021,Alexis,Dhriti,HCS,HCS-125,6,1175,4895,3720,SA,8/27/2021,SA,11,110,25,d40g,2.5,8/27/2021,SA,7,9/3/2021,AW/LR,5.1780,2.0820,2.0240,2.1450,1.8390,1.7940,1.9910,340.3,AW,3126,AW,9.19,20210903,2594,W,11.0945,97.23,2.1974,97.8026,0.0000,100.0,0.139,98.5007,95.2024,99.1004,96.1019,N,N,,,Vrishin,20210903.3,151.097,103.778,1.456,Mason,20210907,20210907,Nicholas,,Mina,Erin,Erin,,9/3/2021,0,9/7/2021,5b,5a,5b,5b,5b,5a,5a,1,1,5b,5201,,,,,0.998,0.0254,-0.0762,-0.1016,-0.7366,-0.7112,-0.5334,0.0508
5202,185,16,7,58,8/11/2021,,47,SG47,56-C,1.00,4/29/2021,Matthew,Jerome,HCS,HCS-100,8,1140,4815,3675,GP,7/27/2021,SA,11,110,25,d40g,1.5,7/27/2021,SA,6,8/2/2021,AW/LR,5.1770,2.0900,2.0160,2.1630,1.8850,1.8090,2.0000,345.1,AW,3170,AW,9.19,20210802,2658,W,1.7242,99.63,0.0000,0.6772,3.6870,4.4,0.119,100.6,98.5007,99.7001,99.7001,N,N,,,Mina,20210803.2,158.169,102.979,1.536,Erin,20210803,20210803,Mina,,Erin,Erin,Erin,47B16,8/3/2021,1,8/3/2021,5a,5a,5a,5a,5a,5a,5a,1,1,5a,5202,4,7,B,16,0.986,0,0.127,-0.3048,-0.2794,0.4572,-0.1524,0.2794
5203,186,16,7,46,5/18/2021,,35,SG47,56-C,1.50,4/29/2021,Nandini,Jerome,HCS,HCS-79,9,1135,4725,3590,VM,5/3/2021,JL,10,110,25,d40g,2,5/3/2021,SA,3,5/6/2021,AW/LR,5.1750,2.0950,2.0260,2.1450,1.8390,1.7840,1.9890,340.2,AW,2978,AW,8.75,20210506,2695,N,1.7241,101.01,0.3340,1.9666,6.7533,9.1,0.169,104.948,100.45,95.2024,103.448,N,N,,,Zander,20210507.3,350.564,226.393,1.548,Erin,20210507.1,20210507.3,Jerome,,Mason,Mason,Mina,35D16,5/7/2021,1,5/7/2021,5b,5b,5b,5a,5b,5a,5a,1,1,5b,5203,3,5,D,16,0.963,-0.0508,0.254,-0.0508,-0.7366,-0.7112,-0.7874,0
5204,187,16,7,53,7/7/2021,54-B/58-C,42,SG47,54-B,4.00,4/29/2021,Thomas,Matthew,HCS,HCS-84,7,1170,5000,3830,SA,5/25/2021,JL,10,110,25,d40g,2,5/25/2021,SA,35,6/29/2021,AW/LR,5.1290,2.0920,2.0080,2.1420,1.8570,1.8020,1.9840,337.1,AW,3138,AW,9.31,20210629,2620,W,1.6867,98.20,0.1908,2.2519,5.6870,8.1,0.155,99.4003,97.6012,98.3508,97.4513,N,N,,,Erin,20210629.1,95.1719,96.1671,0.990,Zander,20210629.2,20210629,Erin,,Erin,Zander,Zander,42B16,6/29/2021,0,6/29/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5204,4,2,B,16,1.027,-1.2192,0.1778,-0.508,-0.8128,-0.254,-0.3302,-0.127
5205,188,16,7,56,7/27/2021,,45,SG47,56-C,0.75,4/30/2021,Matthew,Dhriti,HCS,HCS-98,6,1185,4740,3555,SA,7/15/2021,SA,11,110,25,d40g,1.5,7/15/2021,SA,6,7/21/2021,AW/LR,5.1750,2.0900,2.0210,2.1530,1.8670,1.8110,1.9910,343.0,AW,3154,AW,9.20,20210721,2625,W,0.7496,98.39,0.0381,2.9714,7.8476,10.9,0.180,100.15,97.3013,98.3508,97.7511,N,N,,,Mason,20210722.1,118.09,73.9461,1.597,Mina,20210726,20210723,Mason,,Adin,Adin,Adin,45D16,7/22/2021,1,7/26/2021,5b,5a,5b,5a,5a,5a,5a,1,1,5a,5205,4,5,D,16,0.954,-0.0508,0.127,-0.1778,-0.5334,0,-0.1016,0.0508
5206,189,16,7,73,11/30/2021,,,SG47,56-C,0.75,4/30/2021,Alexis,Dhriti,HCS,HCS-140,8,1140,4980,3840,SA,11/16/2021,ET,13,100,25,d40g,1.5,11/16/2021,SA,3,11/19/2021,AW/LR,5.1790,2.0830,2.0360,2.1600,1.8600,1.8120,1.9900,343.9,AW,3134,AW,9.11,20211119,2655,W,3.1484,99.51,0.2637,2.5989,4.7081,7.6,0.161,99.5502,99.7001,99.4003,99.4003,N,N,,,Nicholas,20211123,157.877,108.161,1.460,Mina,20211119.1,20211119,Erin,,Erin,Mason,Mina,,11/23/2021,4,11/19/2021,5a,5a,5a,5a,5a,5a,5a,1,1,5a,5206,,,,,1.03,0.0508,-0.0508,0.2032,-0.3556,-0.1778,-0.0762,0.0254
