sector, block, dbn, mpv, mpv_err, ch0_mpv, ch0_mpv_err, ch1_mpv, ch1_mpv_err, ch2_mpv, ch2_mpv_err, ch3_mpv, ch3_mpv_err
3, 46, 401, 237.850690, 9.456235, 266.945224, 7.020252, 234.066755, 9.927125, 239.373228, 9.614832, 211.017553, 11.262732
3, 47, 407, 194.410561, 7.056119, 212.075041, 6.474571, 200.502644, 6.033399, 199.314908, 5.177603, 165.749650, 10.538901
3, 48, 402, 222.014020, 10.342644, , , , , 235.487865, 7.107422, 208.540174, 13.577865
3, 49, 420, 184.629710, 12.067181, 190.618660, 12.206999, 178.640760, 11.927363, , , , 
3, 50, 432, 257.199837, 7.459575, 265.975297, 5.664249, 261.723260, 6.348861, 259.884484, 6.327754, 241.216307, 11.497437
3, 51, 427, 241.417297, 6.660888, 274.787694, 6.002955, 247.126223, 8.652071, 238.585103, 6.899995, 205.170167, 5.088531
3, 52, 424, 271.716918, 6.149725, , , , , 267.181507, 6.342223, 276.252329, 5.957227
3, 53, 447, 238.271101, 7.743785, 253.825799, 6.745436, 222.716403, 8.742134, , , , 
3, 54, 932, 252.869705, 6.484010, 266.878038, 7.685759, 261.598752, 5.912581, 237.563795, 6.447179, 245.438237, 5.890520
3, 55, 440, 265.015435, 7.204009, 311.292260, 7.460341, 269.781156, 8.119744, 243.078387, 8.182590, 235.909936, 5.053363
3, 56, 441, 252.030645, 4.911179, , , , , 240.089305, 3.775882, 263.971985, 6.046476
3, 57, 454, 258.400863, 6.915388, 269.510441, 6.750178, 247.291285, 7.080598, , , , 
3, 58, 458, 210.289855, 9.022265, 259.192473, 7.257476, 228.409902, 13.432190, 191.402826, 6.866963, 162.154221, 8.532432
3, 59, 457, 199.871480, 7.082753, 213.102817, 8.075467, 190.590112, 4.837087, 209.445810, 6.681930, 186.347180, 8.736530
3, 60, 452, 270.618315, 8.913133, , , , , 263.984458, 9.124986, 277.252173, 8.701279
3, 61, 465, 297.699333, 5.875138, 314.052771, 6.472194, 281.345895, 5.278082, , , , 
3, 62, 477, 246.165462, 6.578078, 268.385609, 5.837868, 263.189747, 7.155569, 230.293281, 6.989562, 222.793210, 6.329313
3, 63, 473, 261.816621, 7.583136, 298.220605, 12.331219, 265.479460, 6.272173, 255.026852, 6.527440, 228.539567, 5.201710
3, 64, 894, 222.931875, 5.059645, , , , , 202.143331, 4.544285, 243.720419, 5.575006
3, 65, 485, 238.006492, 10.671279, 225.433107, 9.621441, 250.579878, 11.721117, , , , 
3, 66, 481, 258.771172, 18.116518, 262.516999, 12.332437, 226.928275, 14.057138, 261.341132, 30.072535, 284.298280, 16.003963
3, 67, 494, 282.865009, 11.722745, 283.139639, 13.845185, 312.498920, 11.242747, 248.011804, 11.380848, 287.809673, 10.422199
3, 68, 856, 257.215246, 14.483342, , , , , 249.632067, 13.946859, 264.798426, 15.019825
3, 69, 805, 246.998557, 18.930908, 274.351376, 20.011371, 219.645737, 17.850444, , , , 
3, 70, 508, 253.584052, 15.759176, 280.119742, 10.804603, 261.855103, 8.661735, 255.528460, 16.924556, 216.832902, 26.645811
3, 71, 500, 278.779875, 13.583137, 266.579101, 9.707393, 302.137189, 13.799516, 279.879922, 9.903301, 266.523286, 20.922337
3, 72, 512, 274.612976, 8.275231, , , , , 297.850512, 7.638456, 251.375440, 8.912007
3, 73, 528, 257.214578, 15.976684, 253.121353, 7.633564, 261.307803, 24.319804, , , , 
3, 74, 527, 206.406661, 12.952294, 212.186876, 11.465103, 170.075175, 12.354067, 219.715374, 10.229969, 223.649216, 17.760035
3, 75, 526, 224.982411, 8.900360, 251.283709, 8.425252, 199.209056, 6.270677, 260.333043, 9.718007, 189.103836, 11.187502
3, 76, 797, 282.452730, 12.338737, , , , , 278.364379, 13.150951, 286.541081, 11.526522
3, 77, 532, 302.561758, 13.388813, 333.773916, 13.198298, 271.349601, 13.579328, , , , 
3, 78, 582, 296.710933, 11.154379, 290.417488, 11.866298, 280.783213, 9.724773, 322.967035, 10.250272, 292.675996, 12.776172
3, 79, 539, 289.752656, 11.148883, 305.457257, 11.866578, 284.552321, 11.572380, 297.477200, 10.748774, 271.523845, 10.407801
3, 80, 556, 246.078133, 12.366086, , , , , 242.541875, 13.579090, 249.614390, 11.153082
3, 81, 574, 207.178611, 5.621893, 196.362881, 5.171136, 217.994342, 6.072651, , , , 
3, 82, 757, 261.912743, 8.608679, 280.892970, 6.994238, 256.032804, 7.389352, 271.525483, 8.545120, 239.199714, 11.506003
3, 83, 566, 308.651486, 7.099423, 349.974968, 6.085558, 313.163167, 6.594320, 292.571582, 4.975005, 278.896225, 10.742809
3, 84, 576, 280.344596, 7.456820, , , , , 304.380423, 5.920233, 256.308770, 8.993407
3, 85, 654, 234.114223, 8.469638, 203.587364, 9.232810, 264.641081, 7.706465, , , , 
3, 86, 681, 212.580323, 5.697161, 228.361516, 6.604320, 209.925092, 6.508266, 216.802544, 3.682495, 195.232139, 5.993561
3, 87, 591, 184.779781, 5.382854, 241.034079, 5.555257, 166.910111, 4.146954, 178.921913, 6.570428, 152.253023, 5.258777
3, 88, 651, 231.355721, 7.089341, , , , , 258.297596, 6.111366, 204.413847, 8.067316
3, 89, 605, 214.954995, 10.543794, 234.486826, 11.703724, 195.423164, 9.383864, , , , 
3, 90, 671, 192.179832, 17.536775, 171.752801, 17.614509, 211.983398, 27.869098, 195.499045, 7.175040, 189.484085, 17.488451
3, 91, 606, 180.576227, 17.466533, 227.360300, 8.017564, 139.102120, 41.467950, 193.880208, 9.376554, 161.962279, 11.004062
3, 92, 629, 230.054363, 11.354276, , , , , 226.152673, 7.336758, 233.956053, 15.371794
3, 93, 713, 228.550245, 9.940450, 228.550245, 9.940450, , , , , , 
3, 94, 706, , , , , , , , , , 
3, 95, 716, 217.219890, 18.421913, 243.119396, 23.376986, , , 191.320385, 13.466840, , 
3, 96, 708, 215.013649, 14.150593, , , , , 215.013649, 14.150593, , 
4, 1, 218, 226.856324, 10.244042, , , 226.856324, 10.244042, , , , 
4, 2, 209, 253.703438, 10.318588, , , 249.242156, 11.122605, , , 258.164720, 9.514571
4, 3, 225, 261.886898, 9.662859, , , 248.796077, 8.305097, , , 274.977720, 11.020621
4, 4, 245, 233.425522, 13.389251, , , , , , , 233.425522, 13.389251
4, 5, 248, 245.313197, 7.970637, 252.286357, 7.392788, 238.340037, 8.548485, , , , 
4, 6, 228, 247.990620, 10.285751, 236.687202, 7.655724, 253.812144, 13.611159, 228.063540, 12.554140, 273.399593, 7.321979
4, 7, 193, 222.681023, 8.746770, 220.579105, 9.195306, 252.324201, 7.025297, 205.377787, 13.062204, 212.442999, 5.704273
4, 8, 237, 239.547981, 7.645796, , , , , 234.582064, 8.356222, 244.513898, 6.935370
4, 9, 197, 273.241934, 6.387651, 254.422186, 6.316597, 292.061681, 6.458704, , , , 
4, 10, 260, 218.105235, 6.901866, 200.917969, 5.585799, 222.571359, 8.649498, 218.519170, 7.549596, 230.412442, 5.822572
4, 11, 243, 268.006229, 7.118264, 259.804954, 6.302769, 262.163910, 7.210403, 301.520931, 7.010493, 248.535119, 7.949391
4, 12, 213, 254.013040, 6.714363, , , , , 244.230084, 6.982276, 263.795997, 6.446450
4, 13, 276, 239.011560, 10.136154, 227.310750, 12.901781, 250.712369, 7.370527, , , , 
4, 14, 1362, 280.813945, 6.124085, 260.716070, 6.391745, 290.178667, 6.149408, 292.032983, 6.221787, 280.328061, 5.733402
4, 15, 273, 229.249588, 5.989321, 227.709035, 6.114203, 218.994453, 6.974446, 245.500037, 5.130259, 224.794829, 5.738376
4, 16, 1279, 240.195730, 6.804046, , , , , 254.510588, 6.460270, 225.880872, 7.147821
4, 17, 300, 168.814257, 5.271395, 176.065411, 6.161932, 161.563104, 4.380858, , , , 
4, 18, 288, 242.501058, 11.324318, 227.233268, 20.890147, 232.473918, 6.518871, 272.463852, 7.225200, 237.833194, 10.663056
4, 19, 299, 225.501484, 6.833972, 232.004823, 8.582666, 250.375365, 7.445618, 208.147528, 6.953373, 211.478219, 4.354232
4, 20, 1237, 270.877755, 10.666292, , , , , 276.372083, 4.487841, 265.383427, 16.844743
4, 21, 1216, 261.713852, 8.098981, 293.221228, 9.926384, 230.206477, 6.271577, , , , 
4, 22, 315, 247.033059, 6.088955, 220.625496, 5.039821, 245.372922, 5.249828, 257.396773, 8.211726, 264.737045, 5.854445
4, 23, 316, 256.897464, 6.929210, 272.682605, 6.262012, 264.820039, 8.437237, 236.005704, 6.578033, 254.081509, 6.439557
4, 24, 318, 264.647462, 7.928116, , , , , 249.171387, 9.442138, 280.123537, 6.414094
4, 25, 1188, 176.555326, 8.823743, 186.034939, 9.234545, 167.075713, 8.412941, , , , 
4, 26, 336, 234.285717, 7.345066, 251.106749, 5.544442, 213.199470, 4.953755, 235.637592, 7.717050, 237.199056, 11.165017
4, 27, 1190, 253.437369, 6.177724, 261.843698, 5.963402, 263.805495, 6.015886, 254.902800, 5.401607, 233.197484, 7.330002
4, 28, 322, 266.392784, 6.303156, , , , , 243.367859, 7.109594, 289.417710, 5.496717
4, 29, 1136, 241.330777, 7.194790, 245.872506, 7.555916, 236.789048, 6.833663, , , , 
4, 30, 350, 253.029151, 10.797866, 266.828419, 6.959260, 232.581073, 27.141328, 222.461080, 4.922487, 290.246034, 4.168387
4, 31, 1134, 210.289869, 9.096074, 197.790195, 9.937599, 204.926233, 6.011797, 231.174804, 12.871862, 207.268245, 7.563040
4, 32, 351, 208.951180, 5.106116, , , , , 213.681644, 5.357981, 204.220717, 4.854251
4, 33, 367, 287.806400, 5.796000, 301.296004, 6.207780, 274.316795, 5.384220, , , , 
4, 34, 364, 312.919127, 6.180882, 318.392434, 7.074076, 322.134580, 6.293923, 290.672871, 5.270235, 320.476623, 6.085294
4, 35, 365, 214.400183, 6.882363, 256.697604, 7.692586, 203.629665, 8.899004, 208.779316, 5.347038, 188.494148, 5.590823
4, 36, 363, 239.038661, 6.626997, , , , , 240.282212, 7.785495, 237.795110, 5.468500
4, 37, 374, 206.620745, 8.846413, 210.782299, 12.992174, 202.459192, 4.700652, , , , 
4, 38, 375, 229.221800, 7.275808, 267.178783, 7.204133, 196.869415, 8.483219, 220.717630, 5.057700, 232.121371, 8.358178
4, 39, 1077, 209.142869, 6.393659, 244.580194, 8.471831, 172.868557, 6.055105, 234.523805, 4.988248, 184.598919, 6.059452
4, 40, 369, 234.783219, 6.416855, , , , , 235.492508, 6.680235, 234.073930, 6.153474
4, 41, 1041, 229.095823, 11.478433, 225.670401, 15.648632, 232.521244, 7.308234, , , , 
4, 42, 396, 224.012853, 7.242902, 262.394711, 7.824806, 213.770205, 8.734165, 213.034463, 7.066876, 206.852032, 5.345762
4, 43, 386, 168.616430, 8.127784, 174.972862, 11.824530, 188.136014, 5.434945, 150.331866, 8.127763, 161.024978, 7.123898
4, 44, 1046, 234.956378, 6.936661, , , , , 229.188208, 8.180780, 240.724547, 5.692542
4, 45, 410, 269.110169, 6.900987, 281.744565, 6.167986, 256.475774, 7.633989, , , , 
4, 46, 408, 240.104284, 7.101659, 237.294404, 7.679041, 254.106955, 5.513080, 242.736179, 7.698112, 226.279598, 7.516402
4, 47, 411, 283.290626, 5.308520, 295.277151, 3.609377, 268.034588, 4.503292, 281.452849, 6.911347, 288.397916, 6.210064
4, 48, 415, 254.428862, 7.005632, , , , , 259.473103, 9.296230, 249.384621, 4.715034
4, 49, 429, 228.438974, 7.675480, 236.564703, 6.326439, 220.313246, 9.024521, , , , 
4, 50, 982, 227.409136, 8.219211, 234.557606, 11.248650, 222.895012, 8.874250, 247.030367, 5.506293, 205.153559, 7.247650
4, 51, 994, 201.922924, 6.986094, 230.374674, 7.877919, 205.393096, 6.083057, 187.854163, 5.079326, 184.069762, 8.904073
4, 52, 421, 258.938629, 7.707950, , , , , 270.875833, 8.078737, 247.001425, 7.337163
4, 53, 439, 202.757208, 7.116139, 209.891080, 8.210247, 195.623336, 6.022030, , , , 
4, 54, 935, 233.187257, 7.357092, 225.905220, 8.060491, 204.636870, 7.753280, 271.678340, 7.311385, 230.528599, 6.303211
4, 55, 436, 165.233517, 6.089329, 129.763356, 5.273029, 166.988412, 7.802905, 157.440912, 5.641320, 206.741387, 5.640062
4, 56, 434, 225.479913, 11.880605, , , , , 222.314561, 7.064612, 228.645265, 16.696597
4, 57, 902, 250.735242, 6.868341, 287.531426, 6.464019, 213.939058, 7.272664, , , , 
4, 58, 921, 162.348754, 15.468607, 160.867800, 9.474218, 162.058664, 12.692709, 190.563249, 5.947241, 135.905302, 33.760258
4, 59, 911, 255.090850, 6.454323, 216.336214, 6.364119, 276.776667, 6.450224, 272.220414, 7.052937, 255.030105, 5.950011
4, 60, 460, 271.680847, 7.353214, , , , , 273.617273, 8.758714, 269.744421, 5.947714
4, 61, 892, 229.956674, 8.208146, 250.350896, 8.994548, 209.562452, 7.421745, , , , 
4, 62, 871, 181.805623, 6.690047, 188.192357, 6.702954, 188.593707, 6.327270, 180.318804, 6.377581, 170.117622, 7.352383
4, 63, 480, 259.408600, 6.559955, 276.294654, 6.150981, 284.233987, 7.039692, 230.046070, 5.465171, 247.059690, 7.583975
4, 64, 479, 243.135342, 5.590912, , , , , 258.093348, 4.963512, 228.177336, 6.218311
4, 65, 854, , , , , , , , , , 
4, 66, 843, 282.657943, 15.927315, 259.741888, 16.232094, 205.223245, 9.732551, 307.961265, 20.536595, 357.705376, 17.208019
4, 67, 838, 242.917572, 16.984027, 272.300631, 21.510332, 287.526705, 24.122548, 202.950056, 10.698951, 208.892898, 11.604275
4, 68, 845, 222.862640, 13.893957, , , , , 246.632462, 12.996137, 199.092818, 14.791778
4, 69, 828, 220.554954, 18.563321, 198.414965, 15.012936, 242.694943, 22.113705, , , , 
4, 70, 510, 258.484359, 14.770710, 252.988568, 14.754629, 258.193213, 16.826692, 305.768033, 18.423594, 216.987623, 9.077924
4, 71, 815, 256.324081, 15.662846, 280.201720, 20.370215, 249.093284, 12.951376, 283.494482, 15.482466, 212.506839, 13.847329
4, 72, 810, 226.846663, 14.411447, , , , , 211.849870, 13.618417, 241.843455, 15.204476
4, 73, 517, 216.969241, 13.631008, 214.128000, 11.679321, 219.810482, 15.582695, , , , 
4, 74, 785, 190.766358, 25.317937, 170.673934, 9.473981, 199.601736, 14.521214, 179.894418, 36.273723, 212.895344, 41.002831
4, 75, 773, 296.318285, 15.482145, 245.842244, 12.851865, 307.229858, 16.153098, 319.055555, 15.201904, 313.145484, 17.721713
4, 76, 521, 220.019854, 18.543915, , , , , 229.135668, 13.543053, 210.904041, 23.544778
4, 77, 581, 184.163694, 11.890217, 218.986950, 13.188245, 149.340438, 10.592189, , , , 
4, 78, 542, 193.760369, 13.645153, 161.434972, 13.462468, 203.540081, 12.336226, 242.327749, 17.837608, 167.738676, 10.944311
4, 79, 540, 268.970968, 15.848409, 252.939473, 19.350590, 249.441514, 10.757481, 281.200398, 15.839799, 292.302484, 17.445767
4, 80, 584, 196.152396, 11.783704, , , , , 229.953399, 11.865202, 162.351393, 11.702206
4, 81, 768, 270.168346, 8.812125, 273.904307, 7.661888, 266.432384, 9.962361, , , , 
4, 82, 760, 197.969572, 8.844404, 218.587549, 10.270600, 205.852924, 10.171991, 202.365872, 7.174621, 165.071941, 7.760402
4, 83, 743, 194.035210, 11.434626, 191.878754, 9.029544, 202.619956, 14.838639, 201.074370, 7.734593, 180.567759, 14.135729
4, 84, 571, 222.206124, 7.134986, , , , , 208.144079, 6.249827, 236.268169, 8.020145
4, 85, 596, 215.603226, 10.278101, 224.815691, 13.172696, 206.390760, 7.383505, , , , 
4, 86, 659, 240.308499, 9.143827, 227.550550, 7.017035, 242.322803, 11.087102, 224.837781, 7.938941, 266.522862, 10.532230
4, 87, 593, 243.671864, 8.836544, 254.617233, 7.826724, 249.735127, 10.603325, 249.613601, 9.646057, 220.721494, 7.270071
4, 88, 587, 210.361260, 12.787810, , , , , 238.656912, 9.881100, 182.065608, 15.694520
4, 89, 676, 177.940230, 14.537165, 199.309299, 12.338963, 156.571161, 16.735368, , , , 
4, 90, 663, 166.183615, 20.489758, 186.358492, 17.570171, 125.774752, 41.107454, 192.450677, 11.097975, 160.150536, 12.183433
4, 91, 637, 305.174233, 18.920149, 295.937060, 15.300451, 324.386253, 26.363473, 286.667945, 18.025979, 313.705672, 15.990693
4, 92, 617, 181.747086, 11.985938, , , , , 195.061646, 14.259435, 168.432526, 9.712440
4, 93, 703, 297.216886, 11.840555, 297.216886, 11.840555, , , , , , 
4, 94, 721, 277.520163, 56.694962, 314.237164, 89.425278, , , 240.803162, 23.964645, , 
4, 95, 726, , , , , , , , , , 
4, 96, 695, 249.770028, 17.760738, , , , , 249.770028, 17.760738, , 
5, 1, 234, 255.427013, 361.328211, , , 255.427013, 361.328211, , , , 
5, 2, 196, 313.597403, 239.582453, , , 193.979003, 391.101670, , , 433.215802, 88.063236
5, 3, 204, 249.082193, 200.935973, , , 166.313571, 283.512951, , , 331.850816, 118.358996
5, 4, 208, , , , , , , , , , 
5, 5, 251, 329.888977, 12.024981, 355.660398, 14.411527, 304.117557, 9.638435, , , , 
5, 6, 222, 283.054679, 14.592903, 309.484254, 15.510021, 255.565826, 10.897135, 286.400747, 16.508298, 280.767890, 15.456160
5, 7, 194, 284.704623, 13.886472, 266.389381, 22.074331, 293.752814, 8.430105, 283.102036, 13.725809, 295.574263, 11.315642
5, 8, 230, 266.196429, 11.793782, , , , , 262.416664, 9.801707, 269.976194, 13.785856
5, 9, 1345, 328.070350, 14.161587, 319.796889, 10.103331, 336.343812, 18.219844, , , , 
5, 10, 258, 256.554249, 7.494266, 225.091306, 6.826606, 265.233575, 8.477294, 267.860851, 10.287458, 268.031264, 4.385704
5, 11, 259, 194.058060, 7.145980, 154.085320, 7.459124, 211.179392, 6.060721, 191.401018, 8.467525, 219.566507, 6.596551
5, 12, 264, 220.149345, 7.695551, , , , , 214.920578, 8.534721, 225.378112, 6.856381
5, 13, 1363, 206.436429, 5.920163, 206.821405, 5.450332, 206.051454, 6.389993, , , , 
5, 14, 1260, 278.901501, 7.043932, 268.679762, 6.479423, 277.840994, 6.762426, 299.566785, 6.815824, 269.518464, 8.118053
5, 15, 1284, 197.721954, 6.730177, 196.126778, 8.178358, 209.289440, 6.815529, 194.651533, 7.304119, 190.820064, 4.622702
5, 16, 274, 218.891517, 6.637394, , , , , 224.886756, 6.360191, 212.896278, 6.914597
5, 17, 1225, 217.282027, 8.303568, 228.685013, 5.810074, 205.879041, 10.797062, , , , 
5, 18, 301, 156.313059, 6.518722, 163.465871, 5.634025, 145.903785, 5.234342, 136.501030, 5.773840, 179.381549, 9.432681
5, 19, 1238, 256.413455, 7.738009, 256.811399, 9.278051, 229.380057, 5.471595, 267.183696, 8.115156, 272.278668, 8.087235
5, 20, 296, 170.927526, 7.268125, , , , , 143.774107, 7.512868, 198.080944, 7.023383
5, 21, 319, 210.602545, 7.614395, 209.944671, 6.985103, 211.260419, 8.243686, , , , 
5, 22, 308, 246.915071, 6.286506, 243.726363, 5.301508, 237.952668, 5.426876, 271.679017, 9.729180, 234.302238, 4.688461
5, 23, 1222, 246.688993, 7.802256, 246.015071, 6.487309, 265.181060, 10.276612, 264.460119, 9.281981, 211.099723, 5.163120
5, 24, 1214, 227.518830, 4.983997, , , , , 222.999037, 5.412444, 232.038622, 4.555551
5, 25, 1191, 219.758102, 6.130771, 226.155405, 5.580678, 213.360798, 6.680863, , , , 
5, 26, 1182, 220.435437, 5.832672, 249.988577, 6.999310, 216.255909, 5.024829, 219.407858, 5.603084, 196.089403, 5.703467
5, 27, 1164, 235.901172, 5.993306, 213.290982, 6.370872, 208.063849, 6.265107, 260.284167, 5.683988, 261.965688, 5.653257
5, 28, 1174, 255.097781, 6.798722, , , , , 274.219859, 7.253738, 235.975703, 6.343707
5, 29, 337, 235.707998, 5.968436, 245.480858, 5.539295, 225.935137, 6.397576, , , , 
5, 30, 1157, 279.132268, 6.498035, 294.577343, 5.736705, 262.957567, 6.255453, 277.689652, 5.417251, 281.304509, 8.582729
5, 31, 1149, 213.993627, 11.233917, 241.914741, 16.420543, 193.749899, 18.231770, 209.790126, 4.662490, 210.519740, 5.620866
5, 32, 348, 145.936844, 11.833591, , , , , 146.091301, 18.078136, 145.782387, 5.589045
5, 33, 1123, 236.175980, 5.655905, 237.386656, 6.645721, 234.965303, 4.666088, , , , 
5, 34, 362, 254.234454, 5.657783, 252.928664, 5.685237, 237.773116, 4.487687, 274.643140, 6.799083, 251.592895, 5.659126
5, 35, 361, 243.207458, 6.815967, 240.015466, 7.391164, 251.493840, 6.947822, 250.985903, 6.106148, 230.334622, 6.818732
5, 36, 1097, 245.304852, 6.071045, , , , , 262.151082, 7.182601, 228.458621, 4.959490
5, 37, 1073, 299.683271, 7.327549, 298.744450, 5.686201, 300.622092, 8.968897, , , , 
5, 38, 384, 224.761028, 5.756364, 237.780764, 4.443396, 191.797227, 7.546823, 234.112566, 5.196341, 235.353557, 5.838896
5, 39, 1065, 209.822631, 7.142502, 229.657295, 6.518710, 212.028618, 9.573780, 207.029457, 5.583015, 190.575153, 6.894501
5, 40, 1086, 173.956889, 6.488826, , , , , 182.548875, 6.848284, 165.364903, 6.129367
5, 41, 1038, 259.812027, 9.112742, 254.845758, 8.892846, 264.778296, 9.332638, , , , 
5, 42, 395, 291.126815, 9.325073, 297.209301, 15.651873, 254.493571, 5.002852, 302.532713, 9.747682, 310.271675, 6.897886
5, 43, 1059, 262.642049, 7.105117, 263.339329, 6.061087, 259.415273, 11.334720, 261.470858, 5.421568, 266.342737, 5.603091
5, 44, 1054, 245.626072, 5.877007, , , , , 227.334223, 5.130096, 263.917921, 6.623917
5, 45, 1018, 272.171651, 5.769525, 299.912434, 6.016074, 244.430867, 5.522977, , , , 
5, 46, 416, 261.361113, 6.416012, 263.976682, 6.831579, 240.943433, 7.002896, 295.285586, 5.806103, 245.238751, 6.023469
5, 47, 998, 253.190318, 5.609410, 244.821868, 5.773037, 240.702894, 5.256083, 267.583772, 5.865340, 259.652738, 5.543180
5, 48, 1003, 283.242674, 6.251182, , , , , 268.511158, 5.832757, 297.974189, 6.669607
5, 49, 988, 311.752797, 7.199154, 313.338318, 7.811652, 310.167275, 6.586657, , , , 
5, 50, 986, 253.773241, 6.497917, 270.641051, 7.790587, 258.915542, 7.331590, 241.138391, 5.480516, 244.397978, 5.388974
5, 51, 987, 216.635118, 6.434795, 238.374849, 9.264801, 226.672465, 5.250255, 207.705150, 5.039538, 193.788010, 6.184586
5, 52, 969, 311.179318, 6.179576, , , , , 302.052434, 6.070237, 320.306202, 6.288915
5, 53, 942, 243.039038, 6.976898, 271.243826, 7.032067, 214.834249, 6.921729, , , , 
5, 54, 937, 205.429615, 7.907062, 192.518199, 12.791833, 225.414234, 6.267438, 199.252624, 7.253045, 204.533401, 5.315933
5, 55, 941, 225.185707, 7.016583, 257.409575, 4.890616, 170.928777, 9.106274, 243.805307, 6.215060, 228.599169, 7.854383
5, 56, 444, 203.801671, 6.316408, , , , , 218.101290, 5.836974, 189.502053, 6.795842
5, 57, 929, 185.505571, 7.877756, 174.764790, 9.024356, 196.246352, 6.731157, , , , 
5, 58, 927, 195.316313, 7.148667, 227.288404, 10.453725, 198.150828, 6.858851, 186.891168, 6.250960, 168.934852, 5.031130
5, 59, 924, 196.024636, 8.888813, 210.350914, 6.850353, 187.548106, 11.813088, 202.228452, 7.686024, 183.971072, 9.205789
5, 60, 912, 198.057873, 9.599474, , , , , 191.808336, 7.134353, 204.307409, 12.064596
5, 61, 476, 297.725775, 6.568565, 320.369332, 6.907657, 275.082218, 6.229473, , , , 
