channel, first gap spacing, first gap spacing err, other gap spacing, other gap spacing err, 1st peak amplitude, 1st peak amplitude err, 1st peak mean, 1st peak mean err, 1st peak sigma, 1st peak sigma err, 2nd peak amplitudes, 2nd peak amplitudes err, 2nd peak sigmas, 2nd peak sigmas err, 3rd peak amplitudes, 3rd peak amplitudes err, 3rd peak sigmas, 3rd peak sigmas err, 4th peak amplitudes, 4th peak amplitudes err, 4th peak sigmas, 4th peak sigmas err, 5th peak amplitudes, 5th peak amplitudes err, 5th peak sigmas, 5th peak sigmas err, 6th peak amplitudes, 6th peak amplitudes err, 6th peak sigmas, 6th peak sigmas err
342,18.000000,0.001295,24.000000,0.000171,5163.097611,43.938847,1518.298455,0.047048,5.321731,0.030380,9109.216483,45.280428,13.464028,0.025624,10825.070772,34.590773,16.062509,0.085022,5169.095142,67.495346,6.816421,0.047020,3376.177488,21.009004,7.592589,0.051738,1263.853537,6.828521,20.000000,0.009982
343,25.479200,0.022266,27.550857,0.040720,13137.762383,32.989568,1422.099188,0.030109,8.330486,0.022841,22864.664342,37.272482,8.076124,0.019095,10138.082421,40.350879,8.329799,0.033605,2778.321188,13.937577,14.285449,0.112148,599.678029,19.663067,18.334603,0.121034,329.266576,5.431050,19.726924,0.036020
344,25.295710,0.026711,28.214039,0.034958,13227.328003,35.211889,1531.888601,0.030494,7.816346,0.021955,23913.770565,48.855282,7.915078,0.021465,10612.484645,30.848324,8.349415,0.029858,3491.039226,17.669573,9.360632,0.058436,994.375873,10.243185,10.421044,0.152824,356.222339,5.902141,20.000000,0.140282
345,24.055325,0.019400,24.000002,0.005306,24300.951892,47.615714,1565.184668,0.018519,7.556831,0.014742,20310.129312,50.786993,6.726675,0.017060,5956.080635,21.118631,14.533557,0.061504,10.086581,0.404577,10.150065,0.948173,981.934448,6.095207,19.991653,0.010707,21.350602,5.850446,5.926048,0.395650
346,25.556873,0.023546,28.673862,0.034316,14294.097391,36.075853,1545.806193,0.025944,7.651495,0.019855,23584.750972,48.193089,7.864836,0.019382,10273.826744,30.401023,8.679568,0.032652,3369.244883,17.188653,8.710438,0.059838,1124.169345,8.391536,12.493577,0.088228,330.118794,7.043590,7.107281,0.433805
347,24.118100,0.029028,25.551508,0.027441,13258.438094,33.429255,1546.802828,0.032260,8.140553,0.023224,24272.783733,50.495986,7.214135,0.019724,9731.301888,36.041168,8.137046,0.034991,3229.567325,16.439706,17.793625,0.091734,36.452810,3.908336,10.001088,0.067604,586.808271,5.697282,17.306781,0.208032
348,24.897353,0.015710,26.482683,0.043770,28055.435576,55.151730,1471.221895,0.015499,6.989846,0.013155,19607.828014,39.211855,7.181870,0.018867,4935.004396,15.071210,8.712299,0.041206,1545.494962,8.723036,15.601842,0.058206,306.521977,5.021764,18.473294,0.093486,391.807182,6.200088,5.216786,0.027285
349,24.079115,0.019842,24.001388,0.001247,25063.478877,45.224019,1439.760139,0.017077,7.643908,0.013464,19213.037841,45.026394,6.665538,0.017768,4951.647785,18.931658,17.249478,0.084795,451.394032,11.044670,16.323530,0.163222,913.001826,12.322642,6.737762,0.032450,652.670353,4.315908,8.929078,0.107436
350,24.399389,0.022211,24.027853,0.007217,30690.520719,57.376335,1512.116644,0.012102,7.317732,0.012540,19455.997272,69.650036,6.102458,0.014299,4194.418921,15.597996,12.692712,0.348720,806.456110,67.553705,17.911440,0.181569,731.022764,7.693093,9.473122,0.123521,540.919239,5.416958,6.541763,0.130326
351,18.000000,0.023678,24.000000,0.000289,25712.086954,65.386866,1447.066970,0.014086,5.729178,0.012057,13281.039118,37.876576,13.544464,0.029861,3008.722698,25.443043,17.640940,0.123824,1763.273979,25.819261,8.082705,0.079336,1422.792233,14.649535,5.721446,0.050264,465.376543,4.819817,17.286853,0.193262
352,18.000000,0.000490,24.000000,0.000180,3744.224694,32.407191,1369.000000,0.003472,5.355587,0.035036,8871.528632,46.135120,12.994107,0.022289,12353.364574,28.631351,13.909431,0.070704,7445.479209,53.201904,6.583477,0.031961,3780.063298,19.647493,8.365131,0.048734,1438.111889,7.465860,20.000000,0.004377
353,24.762734,0.028782,26.775473,0.045836,14550.689810,36.075029,1479.805175,0.033774,8.267326,0.022059,23577.303367,49.664413,7.851278,0.024225,9408.415319,30.416470,8.410295,0.038182,2653.076219,13.474044,11.810385,0.107735,839.128281,12.539638,18.154022,0.090931,230.383019,4.647458,17.817979,0.336418
354,18.000000,0.000936,24.000000,0.000154,4847.073157,43.985384,1494.333268,0.047231,5.551609,0.031070,9145.815727,45.632146,13.379568,0.024434,10712.965069,33.751377,15.670676,0.091871,6064.644908,73.042950,6.648831,0.040143,3558.380566,20.966159,7.279011,0.049322,1190.511371,6.482980,20.000000,0.017707
355,18.000000,0.001661,24.000000,0.000176,5729.232948,44.270529,1429.577047,0.042488,5.464466,0.029700,9593.449605,44.466200,13.390144,0.023993,10624.745183,32.930428,16.084440,0.080001,4992.922733,62.811082,6.812069,0.046871,3324.581692,20.578898,7.398752,0.049543,1229.302582,6.659878,20.000000,0.015125
356,25.204111,0.028398,27.091527,0.037864,12752.252942,32.533009,1534.771125,0.033146,8.221490,0.022282,25288.171919,52.074250,7.402995,0.019975,11044.752182,31.915197,8.171271,0.029374,3470.014510,19.376350,9.398874,0.065221,983.539089,10.229053,12.174254,0.174147,355.400245,6.583365,20.000000,0.059115
357,25.017339,0.017228,29.539658,0.042164,20238.649682,41.114408,1426.356145,0.013870,7.839849,0.013052,22892.894581,45.591303,7.452709,0.013804,7770.040488,23.297407,9.174669,0.034026,2333.413898,13.834778,8.539373,0.078787,717.158907,7.074713,16.576663,0.101620,15.767608,1.156200,15.245051,0.083441
358,18.000000,0.005045,24.000000,0.000162,6256.243553,43.596073,1508.967456,0.036233,5.417418,0.027491,10257.010344,44.112457,13.683441,0.023556,9511.479434,32.452785,16.707808,0.081531,4202.312798,52.124876,7.274590,0.053886,3209.711584,21.900440,6.762461,0.043400,1079.110555,6.006857,19.999991,0.032219
359,18.000000,0.000792,24.000000,0.000191,4405.660488,50.283501,1401.063527,0.065414,5.540776,0.032464,8738.501368,49.647113,13.311203,0.028965,11422.408504,43.822022,14.802040,0.116794,6761.532627,97.343052,6.523141,0.034996,3686.409967,20.381771,8.127855,0.058534,1392.100084,7.356680,20.000000,0.003723
360,25.353739,0.020994,24.000005,0.003036,29193.600582,53.572686,1432.282735,0.013241,7.463887,0.012341,19300.431873,48.040368,6.663110,0.015438,3919.854746,18.688147,12.305852,0.088159,1223.268344,14.716082,16.388648,0.150616,748.331454,16.638827,5.303224,0.113592,471.747352,6.992654,11.939932,0.226261
361,25.579293,0.014360,30.757551,0.018996,34454.275573,58.403784,1452.348388,0.011095,6.949732,0.009305,18055.694597,40.167636,7.530698,0.016579,5006.871478,20.125515,7.848398,0.033225,1660.246927,7.610394,8.341511,0.059225,471.564733,5.755627,7.873233,0.066103,217.816550,2.320030,13.661722,0.102184
362,25.969496,0.015230,31.368848,0.027592,31080.060877,56.104014,1405.859749,0.013118,7.119364,0.011257,19123.633956,44.821224,7.457334,0.018552,5447.102776,20.969363,8.469298,0.034247,1617.678123,12.192512,8.050146,0.060926,455.020314,4.683458,14.544880,0.109400,16.355975,6.682699,7.527700,0.020640
363,24.662489,0.016042,24.000269,0.001073,30319.838312,55.289239,1469.988829,0.010218,7.427226,0.013493,17738.224596,51.965690,6.243618,0.015831,3421.083272,12.437169,19.993412,0.005856,302.214423,7.936434,19.224874,0.108779,190.388260,5.536819,15.703834,0.121143,312.756609,3.233277,19.254878,0.098241
364,25.999962,0.001134,31.099116,0.037212,28126.974290,54.428920,1470.510444,0.013591,7.186640,0.012447,19629.764205,45.054460,7.582512,0.020597,5927.227514,22.385140,8.843961,0.034658,1770.103288,13.844727,8.499758,0.082064,567.093459,8.544602,14.225237,0.294357,60.798440,60.757681,5.307006,8.623103
365,22.899403,0.097095,24.017025,0.298608,28793.052152,650.871099,1344.124981,0.168352,6.038620,0.109867,15245.120696,962.572724,7.854142,0.364545,4796.410588,127.961160,19.019230,3.052914,254.278985,423.391883,18.949446,0.972845,819.579638,391.857892,5.521212,2.829999,527.360481,158.538521,18.261299,3.998480
366,25.756215,0.014889,24.556025,0.022307,25312.628294,67.030971,1393.648590,0.013475,7.285226,0.020780,15258.689040,36.957369,7.876623,0.025715,3697.754242,25.476181,17.746430,0.117467,432.427097,12.876889,12.577723,0.099058,772.505619,10.036092,10.629951,0.081575,669.158313,4.642260,6.746287,0.070559
367,18.000000,0.005598,24.000000,0.000324,26062.232079,67.091485,1417.585463,0.013899,5.792893,0.012633,13421.645545,37.499608,13.671597,0.030126,2648.370160,25.506535,17.624696,0.129078,1767.543877,24.450173,7.953270,0.076892,1321.352088,13.968404,5.747079,0.052158,423.817969,4.494782,17.278713,0.192138
368,20.182512,0.028185,24.225131,0.080541,19199.506568,62.587180,1440.483136,0.049169,7.758156,0.027349,25448.827747,56.703677,7.920261,0.036043,7957.411455,30.725456,8.253500,0.036180,1860.445281,15.875314,8.882662,0.097235,392.340945,7.808019,10.711955,0.306967,100.748223,4.081889,17.414431,0.682917
369,18.511737,0.019196,24.000531,0.000160,24288.572874,63.655361,1573.571819,0.027159,6.775355,0.018579,26958.560909,60.107412,7.555826,0.020523,6786.946945,27.312116,7.728847,0.040598,1585.602468,13.720428,7.921325,0.075113,362.388106,6.213672,8.639207,0.182459,87.330634,3.883739,6.100263,0.232535
370,18.000000,0.000062,32.000000,0.015141,70874.100537,84.031603,1450.300541,0.005735,6.103189,0.004318,1000.000000,0.016991,5.000000,0.000041,10.000000,0.014335,5.000000,0.015352,10.000000,0.031154,5.000000,0.158923,10.000000,0.018024,5.000000,0.023178,10.000000,3.554412,5.000000,0.497771
371,18.000000,0.000061,32.000000,0.012654,72288.270932,86.373205,1562.832354,0.005629,5.959927,0.004290,1000.000000,0.015921,5.000000,0.000039,10.000000,0.018261,5.000000,0.018397,10.000000,0.016258,5.000000,0.019766,10.000000,0.060573,6.398450,0.582384,10.000000,0.051155,5.000000,0.078540
372,18.000000,0.000756,24.000000,0.000201,3725.164055,32.129038,1497.000000,0.000839,5.689602,0.038458,7147.529423,50.245400,13.499073,0.025511,12327.318743,28.225849,15.739603,0.076493,5857.363578,55.529759,7.057259,0.041444,3901.039090,22.518441,7.913799,0.049159,1464.700244,7.360332,20.000000,0.004623
373,18.000000,0.000804,24.000000,0.000160,4219.452949,33.969027,1444.000000,0.001948,5.330746,0.035378,7842.887692,49.886059,13.278198,0.024584,11906.261195,28.248522,16.373690,0.077310,5228.326599,53.530298,7.246084,0.048126,3670.084177,22.202156,7.358767,0.045852,1423.807341,7.033722,20.000000,0.006359
374,22.422584,5.795339,24.000015,4.953681,16629.592972,26808.454300,1556.203361,6.387312,8.105380,5.078642,21845.531014,25972.239240,6.189491,10.671659,7889.695671,6791.232620,17.296456,8.813215,99.707910,612191.200316,17.065958,11.139727,1037.087949,2630.415101,13.252176,10.866000,401.293551,460.028006,17.926622,4.356326
375,24.159402,0.021422,28.344724,0.035534,16944.088573,37.102945,1506.049219,0.029085,7.914793,0.017972,23430.217315,48.508907,7.847880,0.019831,9169.053211,27.585866,8.734917,0.031869,2874.477004,15.279697,8.742534,0.064516,768.282743,8.172252,12.447280,0.144535,224.282456,4.021100,19.805819,0.087765
376,24.589461,0.020333,26.498547,0.023849,16135.489203,38.661621,1443.859515,0.022312,7.832497,0.017705,24239.380332,47.887951,7.357088,0.017867,9002.883938,24.333436,7.863496,0.032130,2592.084094,13.040881,17.567540,0.067134,70.720650,6.005829,15.959877,0.032804,402.881081,4.982390,18.126873,0.105758
377,24.851174,0.025617,27.611055,0.038127,12966.133030,35.535661,1561.245036,0.030728,7.651597,0.023198,24140.435683,50.583185,7.736485,0.021065,10889.751167,31.250766,8.414536,0.030103,3811.303250,19.222152,9.265872,0.057675,1113.172563,11.224329,10.334641,0.139400,427.206260,5.967069,16.666148,0.115721
378,24.004116,0.018893,24.006021,0.003128,29118.127611,61.396294,1410.832564,0.012168,7.109636,0.011013,17490.223917,41.124202,7.342788,0.012699,4129.835464,18.796220,14.143968,0.120106,994.368356,20.429402,13.522986,0.092713,1183.827587,10.406947,6.435445,0.053504,619.178963,6.047803,9.091042,0.114426
379,25.927259,0.010290,29.568358,0.042687,27566.119081,56.806401,1478.249000,0.014588,7.279709,0.011847,20313.919505,46.453274,7.724656,0.020543,5905.386856,28.437415,7.757444,0.037864,1337.192009,6.704224,14.365851,0.186149,261.669935,11.063993,19.832207,0.053853,173.405925,3.364229,17.529545,0.083060
380,18.000000,0.000615,24.000000,0.000155,3984.398848,32.211055,1454.000000,0.015818,5.313366,0.033256,8327.311875,46.622117,13.022202,0.022474,11628.379153,26.944126,15.264262,0.074582,6072.646726,52.129882,6.738408,0.038033,3779.692579,21.899078,7.565009,0.046182,1394.027386,6.922804,20.000000,0.006106
381,18.000000,0.000502,24.000000,0.000160,3515.617936,31.505622,1451.000000,0.001604,5.545209,0.035653,8063.448504,47.184512,13.076090,0.022161,11829.098976,27.573067,14.424600,0.076078,7068.124516,54.029916,6.797944,0.032967,4137.456447,21.671765,7.755328,0.043756,1468.261468,7.281465,20.000000,0.004454
382,24.728945,0.034012,24.052939,0.008042,27648.101330,62.457875,1523.614992,0.014158,7.253007,0.013361,21376.084372,49.726328,5.455581,0.013555,4692.265791,16.104169,19.997606,0.003169,14.273704,1.129465,19.617807,0.031067,684.699631,9.058772,5.279709,0.026352,607.841198,3.931797,12.311673,0.125947
383,18.000000,0.003665,24.000000,0.000231,25343.923998,67.474049,1478.507432,0.013162,5.311039,0.012465,13513.152221,37.052864,13.693353,0.022939,3183.282120,23.529547,17.585564,0.118125,2193.329502,26.658626,7.987588,0.070494,1524.058123,14.608065,5.657579,0.048023,503.119423,4.959464,17.448146,0.184838
