channel, first gap spacing, first gap spacing err, other gap spacing, other gap spacing err, 1st peak amplitude, 1st peak amplitude err, 1st peak mean, 1st peak mean err, 1st peak sigma, 1st peak sigma err, 2nd peak amplitudes, 2nd peak amplitudes err, 2nd peak sigmas, 2nd peak sigmas err, 3rd peak amplitudes, 3rd peak amplitudes err, 3rd peak sigmas, 3rd peak sigmas err, 4th peak amplitudes, 4th peak amplitudes err, 4th peak sigmas, 4th peak sigmas err, 5th peak amplitudes, 5th peak amplitudes err, 5th peak sigmas, 5th peak sigmas err, 6th peak amplitudes, 6th peak amplitudes err, 6th peak sigmas, 6th peak sigmas err
346,23.601078,0.026153,28.169016,0.059996,15495.975494,37.499361,1547.565455,0.022628,7.204888,0.015846,10164.315914,32.619387,7.429720,0.030365,2862.249735,16.251848,8.089351,0.050952,767.498157,8.340259,8.648125,0.106655,197.062090,4.462383,9.804351,0.301111,72.336091,2.205772,20.000000,0.576373
347,23.722520,0.028773,26.586448,0.066027,11587.318857,32.029474,1550.023809,0.028103,7.443376,0.019493,12123.738377,36.232453,7.111981,0.028991,3530.678847,20.812434,8.225803,0.057474,908.446646,7.678233,18.174686,0.170616,10.000000,0.507051,2.000000,0.124531,126.385790,2.987762,20.000000,1.923560
348,23.548520,0.026211,29.495544,0.050052,17287.500200,39.545376,1470.482175,0.019475,7.175989,0.014070,9333.106148,31.468200,7.201455,0.028252,2335.762045,14.450166,8.428992,0.057887,645.297647,7.769582,7.964047,0.117610,192.863198,3.948301,10.426942,0.372116,71.729442,3.110636,7.182106,0.745133
349,23.971565,0.027057,29.035398,0.052762,16543.637432,38.396133,1443.057101,0.021201,7.302917,0.015050,9286.584788,30.889846,7.506526,0.030647,2535.520911,15.318278,7.978874,0.052031,675.198498,7.622541,8.705697,0.110414,179.686311,4.470023,8.219073,0.255620,67.590527,2.036162,20.000000,1.849788
350,23.291371,0.027140,28.069197,0.082125,18580.201284,40.795866,1510.568469,0.019109,7.237576,0.013861,8628.987832,31.304345,6.966332,0.031836,2124.068445,13.860406,8.097822,0.057040,536.944881,7.426836,9.028286,0.142839,136.976650,3.790244,10.688829,0.446637,55.177591,2.057039,20.000000,0.400198
351,23.378289,0.028249,29.213223,0.053107,18841.465500,41.829529,1447.670653,0.018531,6.971741,0.013311,8645.481588,29.919776,7.380971,0.030718,2111.196261,13.930165,8.296227,0.061881,573.693590,7.410502,7.766102,0.130993,175.414344,3.802621,9.554312,0.361729,65.422825,3.022279,8.184171,0.963508
352,24.568677,0.044175,27.807436,0.055872,6628.130485,25.384497,1376.148950,0.055522,8.292612,0.032786,11805.226064,33.349092,8.495207,0.036230,5209.875833,22.053403,8.630270,0.045457,1653.073799,12.392138,9.288822,0.083519,434.914922,6.798671,10.251504,0.229625,149.523049,3.280936,20.000000,3.024925
353,23.289014,0.045655,24.577166,0.071862,7777.570573,26.560773,1478.186422,0.054735,8.433715,0.032432,12339.610727,35.830124,7.593007,0.037643,4403.226106,23.821795,8.137974,0.058073,1361.843340,10.399501,17.885205,0.135534,10.000000,0.424721,2.000000,0.101051,185.458587,4.361921,18.552408,0.453088
354,23.300055,0.040533,25.254534,0.073746,8173.151096,25.345505,1485.130256,0.044654,8.638998,0.028779,13274.929397,39.106059,6.635577,0.029808,4108.656151,22.465775,9.206498,0.063282,1227.477546,9.879278,18.659301,0.151415,10.000000,0.374349,2.000000,0.081802,169.040465,3.586931,20.000000,0.321902
355,23.394866,0.034498,25.894031,0.070128,9754.865429,29.002007,1436.291153,0.041041,8.079096,0.025871,12356.063051,36.142628,7.392251,0.033757,3869.848850,21.640769,8.240129,0.055860,1011.996346,8.423733,18.341246,0.159879,10.000000,0.425364,2.000000,0.098075,131.144010,3.380296,19.097347,0.725076
356,22.730876,0.029648,24.492111,0.061435,11050.981590,30.270702,1537.798576,0.036005,8.030297,0.023605,12964.510946,38.859187,6.638720,0.028416,3749.673480,21.690963,7.563005,0.049844,949.726713,8.328777,16.953913,0.159877,10.000000,0.402428,2.000000,0.098435,141.083144,3.556263,17.652209,0.439537
357,21.988119,0.036000,23.650196,0.081674,10482.036968,29.838560,1423.837611,0.040709,8.196372,0.025589,12333.859157,38.329706,6.720187,0.034183,3707.164293,21.929454,8.405373,0.066737,1087.283328,9.875280,17.748518,0.164222,10.000000,0.347176,2.000000,0.090476,155.268577,4.203269,19.370757,0.509472
358,22.653144,0.037049,25.007379,0.076527,9303.228284,28.193293,1513.004974,0.042020,8.217200,0.026520,12671.701162,37.549493,7.014700,0.032219,3808.929877,21.829325,8.720907,0.063460,1140.978016,9.497746,17.529129,0.148273,10.000000,0.445222,2.000000,0.099211,160.840123,3.230407,20.000000,0.276527
359,23.135795,0.033636,25.701122,0.077776,10512.422586,30.134042,1408.604371,0.039720,8.104028,0.024999,11928.028645,35.620548,7.407712,0.034810,3483.240165,20.658361,8.400738,0.061567,960.832589,8.428859,17.920012,0.162022,10.000000,0.481802,2.000000,0.110358,124.468012,3.272261,18.391912,0.706969
360,24.479368,0.026450,29.698644,0.049337,14505.221937,35.620249,1431.554172,0.022954,7.487826,0.016300,10096.477718,31.733400,7.668059,0.028179,2842.095639,15.924294,8.460786,0.052035,785.903318,9.019538,8.142064,0.099042,217.921059,3.881705,13.376642,0.379180,65.454023,4.216281,4.647641,0.488269
361,23.485274,0.026562,27.660737,0.061351,13810.631484,35.436451,1449.954826,0.025747,7.296554,0.017526,10847.696742,33.708186,7.541668,0.031206,3268.724479,17.364756,8.165013,0.048833,884.641656,9.308520,8.605378,0.105734,219.278500,4.699629,10.439116,0.319760,82.389937,2.396853,20.000000,0.437778
362,24.572812,0.025828,29.951573,0.046952,16663.923214,38.417308,1404.909719,0.019686,7.304960,0.014354,9489.914789,31.252343,7.347311,0.027645,2444.699094,14.697489,8.378986,0.053258,656.105081,7.957817,8.241530,0.102475,187.204650,3.631563,12.394991,0.344033,65.158302,3.716453,4.551399,0.372125
363,23.793682,0.026300,28.717706,0.061790,16060.870479,37.781405,1471.832278,0.021914,7.335192,0.015458,9828.407851,32.316263,7.349895,0.030650,2633.784075,15.382132,8.239793,0.053017,700.145840,8.134650,8.525261,0.111460,179.513743,4.024975,10.623161,0.360511,56.297453,2.332986,20.000000,0.786440
364,24.501654,0.025945,28.543055,0.064818,15224.973797,36.646750,1466.741812,0.022206,7.356527,0.015842,9996.567291,32.434467,7.400311,0.030069,2816.592727,16.037075,8.060204,0.049829,736.977044,8.339267,9.104817,0.118245,201.253236,4.416507,10.601981,0.330469,67.253318,2.369880,20.000000,0.375396
365,23.601336,0.029314,28.920630,0.065719,18241.789527,40.505473,1344.570961,0.020073,7.221853,0.014235,8419.667659,29.694593,7.472441,0.034083,2112.913747,13.697828,8.391304,0.060199,553.512605,7.108394,8.434907,0.124468,148.337739,3.740172,9.934808,0.356532,53.595656,2.076006,20.000000,1.030291
366,24.836525,0.026284,29.974281,0.046868,14017.883792,34.946607,1393.854685,0.023271,7.481549,0.016610,10238.358747,31.780206,7.616032,0.027393,2894.001447,15.843285,8.741551,0.053924,805.434295,9.085305,8.376060,0.101392,233.894303,4.053448,13.434986,0.381645,68.927418,4.377228,4.392894,0.504089
367,23.804054,0.026218,29.128418,0.058068,15659.313127,37.474457,1417.569150,0.021561,7.272113,0.015325,9974.383252,32.281586,7.375877,0.028602,2704.730290,15.803760,8.359385,0.056950,754.471632,8.402121,8.117907,0.123366,217.009169,4.087686,10.666918,0.385835,76.469042,3.593989,7.479156,1.027051
368,23.291674,0.038012,25.955152,0.073929,9032.553774,28.687178,1437.127706,0.044654,8.004443,0.027480,12139.941018,35.149987,7.694361,0.036147,4065.794775,22.412222,8.441816,0.059850,1126.640627,9.251573,17.971055,0.151094,10.000000,0.514419,2.000000,0.119018,146.907279,3.600927,18.223697,0.583907
369,22.249303,0.037520,25.738117,0.074135,8067.686128,28.276414,1577.157568,0.044425,7.468935,0.027111,13352.813515,38.321322,7.310547,0.032518,5137.199505,21.783249,8.550406,0.044935,1516.356954,14.060360,9.263236,0.119815,398.072957,6.832956,12.001419,0.268957,122.988268,3.127370,20.000000,0.319991
370,23.327321,0.039035,26.399819,0.066622,8150.286814,28.386783,1446.066761,0.050776,8.159768,0.029768,12134.760867,35.033524,8.027629,0.036943,4769.768161,21.498636,8.370040,0.046041,1383.722960,11.986959,9.298600,0.100731,362.803347,6.505490,10.674116,0.241796,123.777066,2.797855,20.000000,0.415993
371,22.442735,0.045561,24.566982,0.069021,7502.444396,26.556366,1556.620621,0.055221,8.222144,0.032704,12503.761948,36.624150,7.368570,0.034796,4648.821226,24.286990,8.480814,0.059831,1485.789677,11.658829,17.339852,0.130100,10.000000,0.414020,2.000000,0.104294,227.001147,4.696857,17.036880,0.308582
372,22.553776,0.043097,24.108570,0.074052,8238.961537,26.531520,1506.588653,0.050691,8.515262,0.030825,12641.452615,37.812279,7.022774,0.033803,4195.215390,23.171701,8.554741,0.062155,1315.685725,10.522410,17.553557,0.137813,10.000000,0.449262,2.000000,0.109761,184.898318,3.589504,20.000000,0.175408
373,22.606099,0.031002,26.859262,0.070956,10713.736692,32.726610,1449.421951,0.041860,7.814834,0.024842,11596.905596,34.696053,7.897042,0.038093,3952.337545,19.474930,8.319821,0.048635,1096.360997,10.725028,8.785284,0.099097,272.903402,7.955716,10.342268,0.308200,91.357414,2.977219,19.999995,2.845316
374,21.995405,0.029335,25.828549,0.078824,11319.956135,32.312609,1557.362211,0.036444,7.672021,0.022901,12147.639519,37.249371,7.183547,0.033323,4023.213500,19.507753,8.106560,0.046229,1101.507190,11.492013,9.121446,0.123695,276.067830,5.626400,11.431117,0.295178,93.347616,2.452290,20.000000,0.163856
375,22.283160,0.037086,24.689548,0.072693,9520.394891,28.936624,1506.695684,0.044749,8.204184,0.027514,12381.543966,37.283651,7.105886,0.033736,4000.882173,22.299791,8.384905,0.061174,1135.712611,9.757012,17.359841,0.144834,10.000000,0.469681,2.000000,0.108405,156.803506,3.787373,18.253188,0.465971
376,23.301913,0.001961,30.138300,12.290610,9894.306498,1.606377,1442.505231,0.001406,8.069905,0.000884,11130.281333,3.005153,9.506593,0.010291,1874.828216,1.190378,10.061305,0.023082,1187.314279,1.967856,10.279802,0.009431,593.235625,2.034767,5.288165,0.015385,377.251551,2.243245,3.338445,0.089789
377,22.905357,0.032299,25.792161,0.066467,9334.539397,29.372239,1555.193862,0.040052,7.630892,0.025151,12675.021460,36.873815,7.433897,0.031543,4589.543535,21.345159,7.835277,0.043850,1379.111512,12.194932,9.399643,0.108949,345.372045,6.664699,10.826184,0.259142,127.882119,2.756182,20.000000,1.345063
378,22.894259,0.037448,25.047018,0.072077,9133.011001,27.599863,1409.736861,0.044487,8.382033,0.027828,12336.731306,37.145185,7.007453,0.033168,3948.131824,22.262125,8.381468,0.058324,1143.853011,9.464020,17.953308,0.154007,10.000000,0.369712,2.000000,0.094054,166.101630,3.874367,20.000000,0.406795
379,23.231887,0.028982,26.808765,0.064445,11318.052761,32.204000,1477.193374,0.033233,7.610019,0.021316,11814.130558,35.349957,7.648121,0.033334,3802.861922,19.045209,7.973833,0.045993,1041.366792,10.106637,9.099629,0.107135,270.377401,5.529357,9.928311,0.261386,92.865701,2.264780,20.000000,0.235159
380,23.735445,0.026300,28.706882,0.060086,14242.907645,35.520737,1465.521537,0.024791,7.447539,0.017104,10424.845800,32.985524,7.494344,0.030380,2921.206035,16.193415,8.282438,0.051264,798.120186,8.413330,8.914411,0.109421,202.415991,4.527027,9.822141,0.303014,74.892521,2.310039,20.000000,0.507643
381,23.393251,0.026207,28.274539,0.060913,16056.210102,37.457575,1462.279180,0.022003,7.468530,0.015597,9843.566298,32.835499,7.080872,0.029115,2460.410910,14.636289,8.629314,0.058569,693.776768,8.030385,8.414496,0.110615,164.438972,4.158966,9.161939,0.303215,62.431243,1.939741,20.000000,0.441176
382,23.717068,0.026076,28.453655,0.058835,13211.909509,34.475173,1522.316750,0.025618,7.307834,0.017716,11076.181224,34.078054,7.403652,0.028971,3271.209094,16.966413,8.486490,0.050188,934.032137,9.225259,8.962343,0.105571,248.651887,5.075727,9.926611,0.288858,93.262633,2.567590,20.000000,0.456819
383,23.844965,0.026676,29.100051,0.065284,13217.983768,34.938151,1475.601255,0.024554,7.116057,0.017126,11038.550810,33.414543,7.560098,0.028001,3390.058694,17.532131,8.809128,0.061865,938.892782,9.495398,8.365083,0.161182,285.117837,9.117328,9.912598,0.328879,93.979994,3.291550,12.497710,2.338928
